X : 19, Y : 15, G : 1828, H : 2700, F : 4528
X : 23, Y : 12, G : 1928, H : 2600, F : 4528
X : 19, Y : 16, G : 1928, H : 2600, F : 4528
X : 19, Y : 17, G : 2028, H : 2500, F : 4528
X : 19, Y : 18, G : 2128, H : 2400, F : 4528
X : 20, Y : 17, G : 2151, H : 2400, F : 4551
X : 20, Y : 18, G : 2251, H : 2300, F : 4551
X : 23, Y : 13, G : 2051, H : 2500, F : 4551
X : 21, Y : 15, G : 2051, H : 2500, F : 4551
X : 21, Y : 18, G : 2351, H : 2200, F : 4551
X : 21, Y : 17, G : 2251, H : 2300, F : 4551
X : 23, Y : 14, G : 2151, H : 2400, F : 4551
X : 21, Y : 16, G : 2151, H : 2400, F : 4551
X : 20, Y : 16, G : 2051, H : 2500, F : 4551
X : 22, Y : 13, G : 1951, H : 2600, F : 4551
X : 20, Y : 15, G : 1951, H : 2600, F : 4551
X : 21, Y : 15, G : 2051, H : 2500, F : 4551
X : 22, Y : 14, G : 2051, H : 2500, F : 4551
X : 19, Y : 11, G : 1487, H : 3100, F : 4587
X : 18, Y : 12, G : 1487, H : 3100, F : 4587
X : 20, Y : 11, G : 1587, H : 3000, F : 4587
X : 18, Y : 13, G : 1587, H : 3000, F : 4587
X : 21, Y : 11, G : 1687, H : 2900, F : 4587
X : 18, Y : 14, G : 1687, H : 2900, F : 4587
X : 22, Y : 11, G : 1787, H : 2800, F : 4587
X : 18, Y : 15, G : 1787, H : 2800, F : 4587
X : 23, Y : 11, G : 1887, H : 2700, F : 4587
X : 18, Y : 16, G : 1887, H : 2700, F : 4587
X : 18, Y : 17, G : 1987, H : 2600, F : 4587
X : 18, Y : 18, G : 2087, H : 2500, F : 4587
X : 23, Y : 12, G : 2010, H : 2600, F : 4610
X : 19, Y : 17, G : 2110, H : 2500, F : 4610
X : 19, Y : 16, G : 2010, H : 2600, F : 4610
X : 20, Y : 14, G : 1910, H : 2700, F : 4610
X : 19, Y : 15, G : 1910, H : 2700, F : 4610
X : 20, Y : 18, G : 2310, H : 2300, F : 4610
X : 20, Y : 17, G : 2210, H : 2400, F : 4610
X : 23, Y : 13, G : 2110, H : 2500, F : 4610
X : 20, Y : 16, G : 2110, H : 2500, F : 4610
X : 20, Y : 15, G : 2010, H : 2600, F : 4610
X : 22, Y : 13, G : 2010, H : 2600, F : 4610
X : 22, Y : 12, G : 1910, H : 2700, F : 4610
X : 19, Y : 18, G : 2210, H : 2400, F : 4610
X : 21, Y : 12, G : 1810, H : 2800, F : 4610
X : 20, Y : 14, G : 1910, H : 2700, F : 4610
X : 21, Y : 13, G : 1910, H : 2700, F : 4610
X : 19, Y : 14, G : 1810, H : 2800, F : 4610
X : 22, Y : 17, G : 2433, H : 2200, F : 4633
X : 22, Y : 16, G : 2333, H : 2300, F : 4633
X : 18, Y : 10, G : 1346, H : 3300, F : 4646
X : 17, Y : 11, G : 1346, H : 3300, F : 4646
X : 19, Y : 10, G : 1446, H : 3200, F : 4646
X : 17, Y : 12, G : 1446, H : 3200, F : 4646
X : 20, Y : 10, G : 1546, H : 3100, F : 4646
X : 17, Y : 13, G : 1546, H : 3100, F : 4646
X : 21, Y : 10, G : 1646, H : 3000, F : 4646
X : 17, Y : 14, G : 1646, H : 3000, F : 4646
X : 22, Y : 10, G : 1746, H : 2900, F : 4646
X : 17, Y : 15, G : 1746, H : 2900, F : 4646
X : 23, Y : 10, G : 1846, H : 2800, F : 4646
X : 17, Y : 16, G : 1846, H : 2800, F : 4646
X : 17, Y : 17, G : 1946, H : 2700, F : 4646
X : 17, Y : 18, G : 2046, H : 2600, F : 4646
X : 23, Y : 11, G : 1969, H : 2700, F : 4669
X : 22, Y : 11, G : 1869, H : 2800, F : 4669
X : 18, Y : 15, G : 1869, H : 2800, F : 4669
X : 19, Y : 13, G : 1769, H : 2900, F : 4669
X : 18, Y : 14, G : 1769, H : 2900, F : 4669
X : 19, Y : 17, G : 2169, H : 2500, F : 4669
X : 19, Y : 16, G : 2069, H : 2600, F : 4669
X : 21, Y : 11, G : 1769, H : 2900, F : 4669
X : 19, Y : 15, G : 1969, H : 2700, F : 4669
X : 23, Y : 12, G : 2069, H : 2600, F : 4669
X : 22, Y : 12, G : 1969, H : 2700, F : 4669
X : 19, Y : 14, G : 1869, H : 2800, F : 4669
X : 21, Y : 12, G : 1869, H : 2800, F : 4669
X : 18, Y : 16, G : 1969, H : 2700, F : 4669
X : 19, Y : 18, G : 2269, H : 2400, F : 4669
X : 20, Y : 11, G : 1669, H : 3000, F : 4669
X : 19, Y : 13, G : 1769, H : 2900, F : 4669
X : 18, Y : 13, G : 1669, H : 3000, F : 4669
X : 20, Y : 12, G : 1769, H : 2900, F : 4669
X : 18, Y : 17, G : 2069, H : 2600, F : 4669
X : 18, Y : 18, G : 2169, H : 2500, F : 4669
X : 21, Y : 17, G : 2392, H : 2300, F : 4692
X : 21, Y : 16, G : 2292, H : 2400, F : 4692
X : 21, Y : 15, G : 2192, H : 2500, F : 4692
X : 22, Y : 14, G : 2192, H : 2500, F : 4692
X : 17, Y : 9, G : 1205, H : 3500, F : 4705
X : 16, Y : 10, G : 1205, H : 3500, F : 4705
X : 18, Y : 9, G : 1305, H : 3400, F : 4705
X : 16, Y : 11, G : 1305, H : 3400, F : 4705
X : 19, Y : 9, G : 1405, H : 3300, F : 4705
X : 16, Y : 12, G : 1405, H : 3300, F : 4705
X : 20, Y : 9, G : 1505, H : 3200, F : 4705
X : 16, Y : 13, G : 1505, H : 3200, F : 4705
X : 21, Y : 9, G : 1605, H : 3100, F : 4705
X : 16, Y : 14, G : 1605, H : 3100, F : 4705
X : 22, Y : 9, G : 1705, H : 3000, F : 4705
X : 16, Y : 15, G : 1705, H : 3000, F : 4705
X : 23, Y : 9, G : 1805, H : 2900, F : 4705
X : 16, Y : 16, G : 1805, H : 2900, F : 4705
X : 16, Y : 17, G : 1905, H : 2800, F : 4705
X : 16, Y : 18, G : 2005, H : 2700, F : 4705
X : 23, Y : 11, G : 2028, H : 2700, F : 4728
X : 18, Y : 12, G : 1628, H : 3100, F : 4728
X : 18, Y : 15, G : 1928, H : 2800, F : 4728
X : 20, Y : 10, G : 1628, H : 3100, F : 4728
X : 22, Y : 11, G : 1928, H : 2800, F : 4728
X : 18, Y : 14, G : 1828, H : 2900, F : 4728
X : 21, Y : 11, G : 1828, H : 2900, F : 4728
X : 18, Y : 13, G : 1728, H : 3000, F : 4728
X : 20, Y : 11, G : 1728, H : 3000, F : 4728
X : 17, Y : 13, G : 1628, H : 3100, F : 4728
X : 18, Y : 16, G : 2028, H : 2700, F : 4728
X : 19, Y : 10, G : 1528, H : 3200, F : 4728
X : 19, Y : 11, G : 1628, H : 3100, F : 4728
X : 18, Y : 12, G : 1628, H : 3100, F : 4728
X : 17, Y : 12, G : 1528, H : 3200, F : 4728
X : 17, Y : 18, G : 2128, H : 2600, F : 4728
X : 17, Y : 17, G : 2028, H : 2700, F : 4728
X : 17, Y : 16, G : 1928, H : 2800, F : 4728
X : 23, Y : 10, G : 1928, H : 2800, F : 4728
X : 22, Y : 10, G : 1828, H : 2900, F : 4728
X : 17, Y : 15, G : 1828, H : 2900, F : 4728
X : 18, Y : 18, G : 2228, H : 2500, F : 4728
X : 17, Y : 14, G : 1728, H : 3000, F : 4728
X : 18, Y : 17, G : 2128, H : 2600, F : 4728
X : 21, Y : 10, G : 1728, H : 3000, F : 4728
X : 20, Y : 17, G : 2351, H : 2400, F : 4751
X : 20, Y : 15, G : 2151, H : 2600, F : 4751
X : 22, Y : 13, G : 2151, H : 2600, F : 4751
X : 20, Y : 14, G : 2051, H : 2700, F : 4751
X : 21, Y : 13, G : 2051, H : 2700, F : 4751
X : 20, Y : 16, G : 2251, H : 2500, F : 4751
X : 15, Y : 9, G : 1064, H : 3700, F : 4764
X : 16, Y : 8, G : 1064, H : 3700, F : 4764
X : 15, Y : 10, G : 1164, H : 3600, F : 4764
X : 17, Y : 8, G : 1164, H : 3600, F : 4764
X : 15, Y : 11, G : 1264, H : 3500, F : 4764
X : 18, Y : 8, G : 1264, H : 3500, F : 4764
X : 15, Y : 12, G : 1364, H : 3400, F : 4764
X : 19, Y : 8, G : 1364, H : 3400, F : 4764
X : 15, Y : 13, G : 1464, H : 3300, F : 4764
X : 20, Y : 8, G : 1464, H : 3300, F : 4764
X : 15, Y : 14, G : 1564, H : 3200, F : 4764
X : 21, Y : 8, G : 1564, H : 3200, F : 4764
X : 15, Y : 15, G : 1664, H : 3100, F : 4764
X : 22, Y : 8, G : 1664, H : 3100, F : 4764
X : 15, Y : 16, G : 1764, H : 3000, F : 4764
X : 23, Y : 8, G : 1764, H : 3000, F : 4764
X : 15, Y : 17, G : 1864, H : 2900, F : 4764
X : 15, Y : 18, G : 1964, H : 2800, F : 4764
X : 17, Y : 12, G : 1587, H : 3200, F : 4787
X : 19, Y : 10, G : 1587, H : 3200, F : 4787
X : 20, Y : 10, G : 1687, H : 3100, F : 4787
X : 17, Y : 11, G : 1487, H : 3300, F : 4787
X : 18, Y : 10, G : 1487, H : 3300, F : 4787
X : 16, Y : 11, G : 1387, H : 3400, F : 4787
X : 18, Y : 9, G : 1387, H : 3400, F : 4787
X : 17, Y : 11, G : 1487, H : 3300, F : 4787
X : 16, Y : 18, G : 2087, H : 2700, F : 4787
X : 16, Y : 17, G : 1987, H : 2800, F : 4787
X : 16, Y : 16, G : 1887, H : 2900, F : 4787
X : 23, Y : 9, G : 1887, H : 2900, F : 4787
X : 16, Y : 15, G : 1787, H : 3000, F : 4787
X : 22, Y : 9, G : 1787, H : 3000, F : 4787
X : 16, Y : 14, G : 1687, H : 3100, F : 4787
X : 17, Y : 18, G : 2187, H : 2600, F : 4787
X : 21, Y : 9, G : 1687, H : 3100, F : 4787
X : 17, Y : 17, G : 2087, H : 2700, F : 4787
X : 16, Y : 13, G : 1587, H : 3200, F : 4787
X : 17, Y : 16, G : 1987, H : 2800, F : 4787
X : 23, Y : 10, G : 1987, H : 2800, F : 4787
X : 20, Y : 9, G : 1587, H : 3200, F : 4787
X : 17, Y : 15, G : 1887, H : 2900, F : 4787
X : 16, Y : 12, G : 1487, H : 3300, F : 4787
X : 22, Y : 10, G : 1887, H : 2900, F : 4787
X : 17, Y : 14, G : 1787, H : 3000, F : 4787
X : 19, Y : 9, G : 1487, H : 3300, F : 4787
X : 21, Y : 10, G : 1787, H : 3000, F : 4787
X : 17, Y : 13, G : 1687, H : 3100, F : 4787
X : 19, Y : 17, G : 2310, H : 2500, F : 4810
X : 19, Y : 16, G : 2210, H : 2600, F : 4810
X : 21, Y : 12, G : 2010, H : 2800, F : 4810
X : 19, Y : 13, G : 1910, H : 2900, F : 4810
X : 20, Y : 12, G : 1910, H : 2900, F : 4810
X : 22, Y : 12, G : 2110, H : 2700, F : 4810
X : 19, Y : 15, G : 2110, H : 2700, F : 4810
X : 19, Y : 14, G : 2010, H : 2800, F : 4810
X : 15, Y : 7, G : 923, H : 3900, F : 4823
X : 14, Y : 8, G : 923, H : 3900, F : 4823
X : 16, Y : 7, G : 1023, H : 3800, F : 4823
X : 14, Y : 9, G : 1023, H : 3800, F : 4823
X : 17, Y : 7, G : 1123, H : 3700, F : 4823
X : 14, Y : 10, G : 1123, H : 3700, F : 4823
X : 18, Y : 7, G : 1223, H : 3600, F : 4823
X : 14, Y : 11, G : 1223, H : 3600, F : 4823
X : 19, Y : 7, G : 1323, H : 3500, F : 4823
X : 14, Y : 12, G : 1323, H : 3500, F : 4823
X : 20, Y : 7, G : 1423, H : 3400, F : 4823
X : 14, Y : 13, G : 1423, H : 3400, F : 4823
X : 21, Y : 7, G : 1523, H : 3300, F : 4823
X : 14, Y : 14, G : 1523, H : 3300, F : 4823
X : 22, Y : 7, G : 1623, H : 3200, F : 4823
X : 14, Y : 15, G : 1623, H : 3200, F : 4823
X : 23, Y : 7, G : 1723, H : 3100, F : 4823
X : 14, Y : 16, G : 1723, H : 3100, F : 4823
X : 14, Y : 17, G : 1823, H : 3000, F : 4823
X : 14, Y : 18, G : 1923, H : 2900, F : 4823
X : 15, Y : 16, G : 1846, H : 3000, F : 4846
X : 16, Y : 16, G : 1946, H : 2900, F : 4846
X : 20, Y : 8, G : 1546, H : 3300, F : 4846
X : 15, Y : 18, G : 2046, H : 2800, F : 4846
X : 16, Y : 10, G : 1346, H : 3500, F : 4846
X : 15, Y : 11, G : 1346, H : 3500, F : 4846
X : 19, Y : 8, G : 1446, H : 3400, F : 4846
X : 15, Y : 17, G : 1946, H : 2900, F : 4846
X : 15, Y : 10, G : 1246, H : 3600, F : 4846
X : 17, Y : 9, G : 1346, H : 3500, F : 4846
X : 16, Y : 10, G : 1346, H : 3500, F : 4846
X : 17, Y : 8, G : 1246, H : 3600, F : 4846
X : 23, Y : 8, G : 1846, H : 3000, F : 4846
X : 15, Y : 15, G : 1746, H : 3100, F : 4846
X : 22, Y : 8, G : 1746, H : 3100, F : 4846
X : 15, Y : 14, G : 1646, H : 3200, F : 4846
X : 16, Y : 18, G : 2146, H : 2700, F : 4846
X : 16, Y : 17, G : 2046, H : 2800, F : 4846
X : 21, Y : 8, G : 1646, H : 3200, F : 4846
X : 15, Y : 13, G : 1546, H : 3300, F : 4846
X : 23, Y : 9, G : 1946, H : 2900, F : 4846
X : 16, Y : 15, G : 1846, H : 3000, F : 4846
X : 15, Y : 12, G : 1446, H : 3400, F : 4846
X : 22, Y : 9, G : 1846, H : 3000, F : 4846
X : 16, Y : 14, G : 1746, H : 3100, F : 4846
X : 21, Y : 9, G : 1746, H : 3100, F : 4846
X : 16, Y : 13, G : 1646, H : 3200, F : 4846
X : 18, Y : 8, G : 1346, H : 3500, F : 4846
X : 20, Y : 9, G : 1646, H : 3200, F : 4846
X : 16, Y : 12, G : 1546, H : 3300, F : 4846
X : 19, Y : 9, G : 1546, H : 3300, F : 4846
X : 16, Y : 11, G : 1446, H : 3400, F : 4846
X : 18, Y : 9, G : 1446, H : 3400, F : 4846
X : 18, Y : 14, G : 1969, H : 2900, F : 4869
X : 18, Y : 13, G : 1869, H : 3000, F : 4869
X : 20, Y : 11, G : 1869, H : 3000, F : 4869
X : 18, Y : 12, G : 1769, H : 3100, F : 4869
X : 19, Y : 11, G : 1769, H : 3100, F : 4869
X : 18, Y : 17, G : 2269, H : 2600, F : 4869
X : 21, Y : 11, G : 1969, H : 2900, F : 4869
X : 18, Y : 16, G : 2169, H : 2700, F : 4869
X : 22, Y : 11, G : 2069, H : 2800, F : 4869
X : 18, Y : 15, G : 2069, H : 2800, F : 4869
X : 14, Y : 6, G : 782, H : 4100, F : 4882
X : 13, Y : 7, G : 782, H : 4100, F : 4882
X : 15, Y : 6, G : 882, H : 4000, F : 4882
X : 13, Y : 8, G : 882, H : 4000, F : 4882
X : 16, Y : 6, G : 982, H : 3900, F : 4882
X : 13, Y : 9, G : 982, H : 3900, F : 4882
X : 17, Y : 6, G : 1082, H : 3800, F : 4882
X : 13, Y : 10, G : 1082, H : 3800, F : 4882
X : 18, Y : 6, G : 1182, H : 3700, F : 4882
X : 13, Y : 11, G : 1182, H : 3700, F : 4882
X : 19, Y : 6, G : 1282, H : 3600, F : 4882
X : 13, Y : 12, G : 1282, H : 3600, F : 4882
X : 20, Y : 6, G : 1382, H : 3500, F : 4882
X : 13, Y : 13, G : 1382, H : 3500, F : 4882
X : 21, Y : 6, G : 1482, H : 3400, F : 4882
X : 13, Y : 14, G : 1482, H : 3400, F : 4882
X : 22, Y : 6, G : 1582, H : 3300, F : 4882
X : 13, Y : 15, G : 1582, H : 3300, F : 4882
X : 23, Y : 6, G : 1682, H : 3200, F : 4882
X : 13, Y : 16, G : 1682, H : 3200, F : 4882
X : 13, Y : 17, G : 1782, H : 3100, F : 4882
X : 13, Y : 18, G : 1882, H : 3000, F : 4882
X : 15, Y : 17, G : 2005, H : 2900, F : 4905
X : 15, Y : 16, G : 1905, H : 3000, F : 4905
X : 19, Y : 7, G : 1405, H : 3500, F : 4905
X : 16, Y : 7, G : 1105, H : 3800, F : 4905
X : 14, Y : 12, G : 1405, H : 3500, F : 4905
X : 14, Y : 13, G : 1505, H : 3400, F : 4905
X : 14, Y : 9, G : 1105, H : 3800, F : 4905
X : 14, Y : 18, G : 2005, H : 2900, F : 4905
X : 14, Y : 17, G : 1905, H : 3000, F : 4905
X : 17, Y : 7, G : 1205, H : 3700, F : 4905
X : 14, Y : 16, G : 1805, H : 3100, F : 4905
X : 14, Y : 15, G : 1705, H : 3200, F : 4905
X : 23, Y : 7, G : 1805, H : 3100, F : 4905
X : 14, Y : 11, G : 1305, H : 3600, F : 4905
X : 22, Y : 7, G : 1705, H : 3200, F : 4905
X : 15, Y : 18, G : 2105, H : 2800, F : 4905
X : 18, Y : 7, G : 1305, H : 3600, F : 4905
X : 20, Y : 7, G : 1505, H : 3400, F : 4905
X : 14, Y : 14, G : 1605, H : 3300, F : 4905
X : 23, Y : 8, G : 1905, H : 3000, F : 4905
X : 14, Y : 10, G : 1205, H : 3700, F : 4905
X : 16, Y : 8, G : 1205, H : 3700, F : 4905
X : 22, Y : 8, G : 1805, H : 3100, F : 4905
X : 15, Y : 9, G : 1205, H : 3700, F : 4905
X : 15, Y : 12, G : 1505, H : 3400, F : 4905
X : 15, Y : 13, G : 1605, H : 3300, F : 4905
X : 20, Y : 8, G : 1605, H : 3300, F : 4905
X : 16, Y : 8, G : 1205, H : 3700, F : 4905
X : 19, Y : 8, G : 1505, H : 3400, F : 4905
X : 15, Y : 11, G : 1405, H : 3500, F : 4905
X : 15, Y : 15, G : 1805, H : 3100, F : 4905
X : 18, Y : 8, G : 1405, H : 3500, F : 4905
X : 15, Y : 10, G : 1305, H : 3600, F : 4905
X : 17, Y : 8, G : 1305, H : 3600, F : 4905
X : 21, Y : 8, G : 1705, H : 3200, F : 4905
X : 15, Y : 14, G : 1705, H : 3200, F : 4905
X : 21, Y : 7, G : 1605, H : 3300, F : 4905
X : 17, Y : 11, G : 1628, H : 3300, F : 4928
X : 17, Y : 16, G : 2128, H : 2800, F : 4928
X : 18, Y : 10, G : 1628, H : 3300, F : 4928
X : 17, Y : 15, G : 2028, H : 2900, F : 4928
X : 22, Y : 10, G : 2028, H : 2900, F : 4928
X : 17, Y : 14, G : 1928, H : 3000, F : 4928
X : 17, Y : 17, G : 2228, H : 2700, F : 4928
X : 21, Y : 10, G : 1928, H : 3000, F : 4928
X : 20, Y : 10, G : 1828, H : 3100, F : 4928
X : 17, Y : 13, G : 1828, H : 3100, F : 4928
X : 17, Y : 12, G : 1728, H : 3200, F : 4928
X : 19, Y : 10, G : 1728, H : 3200, F : 4928
X : 7, Y : 14, G : 941, H : 4000, F : 4941
X : 6, Y : 16, G : 1041, H : 3900, F : 4941
X : 7, Y : 13, G : 841, H : 4100, F : 4941
X : 6, Y : 7, G : 141, H : 4800, F : 4941
X : 7, Y : 15, G : 1041, H : 3900, F : 4941
X : 6, Y : 13, G : 741, H : 4200, F : 4941
X : 9, Y : 6, G : 341, H : 4600, F : 4941
X : 6, Y : 9, G : 341, H : 4600, F : 4941
X : 10, Y : 5, G : 341, H : 4600, F : 4941
X : 11, Y : 5, G : 441, H : 4500, F : 4941
X : 8, Y : 6, G : 241, H : 4700, F : 4941
X : 6, Y : 17, G : 1141, H : 3800, F : 4941
X : 6, Y : 17, G : 1141, H : 3800, F : 4941
X : 6, Y : 15, G : 941, H : 4000, F : 4941
X : 7, Y : 18, G : 1341, H : 3600, F : 4941
X : 7, Y : 7, G : 241, H : 4700, F : 4941
X : 13, Y : 5, G : 641, H : 4300, F : 4941
X : 7, Y : 16, G : 1141, H : 3800, F : 4941
X : 6, Y : 14, G : 841, H : 4100, F : 4941
X : 6, Y : 10, G : 441, H : 4500, F : 4941
X : 8, Y : 5, G : 141, H : 4800, F : 4941
X : 6, Y : 10, G : 441, H : 4500, F : 4941
X : 14, Y : 5, G : 741, H : 4200, F : 4941
X : 6, Y : 9, G : 341, H : 4600, F : 4941
X : 12, Y : 5, G : 541, H : 4400, F : 4941
X : 15, Y : 5, G : 841, H : 4100, F : 4941
X : 16, Y : 5, G : 941, H : 4000, F : 4941
X : 17, Y : 5, G : 1041, H : 3900, F : 4941
X : 18, Y : 5, G : 1141, H : 3800, F : 4941
X : 19, Y : 5, G : 1241, H : 3700, F : 4941
X : 20, Y : 5, G : 1341, H : 3600, F : 4941
X : 21, Y : 5, G : 1441, H : 3500, F : 4941
X : 22, Y : 5, G : 1541, H : 3400, F : 4941
X : 23, Y : 5, G : 1641, H : 3300, F : 4941
X : 24, Y : 5, G : 1741, H : 3200, F : 4941
X : 25, Y : 6, G : 1882, H : 3000, F : 4882
X : 26, Y : 7, G : 2023, H : 2800, F : 4823
X : 27, Y : 8, G : 2164, H : 2600, F : 4764
X : 28, Y : 9, G : 2305, H : 2400, F : 4705
X : 29, Y : 10, G : 2446, H : 2200, F : 4646
X : 30, Y : 11, G : 2587, H : 2000, F : 4587
X : 31, Y : 12, G : 2728, H : 1800, F : 4528
X : 32, Y : 13, G : 2869, H : 1600, F : 4469
X : 33, Y : 14, G : 3010, H : 1400, F : 4410
X : 34, Y : 15, G : 3151, H : 1200, F : 4351
X : 34, Y : 16, G : 3251, H : 1100, F : 4351
X : 34, Y : 17, G : 3351, H : 1000, F : 4351
X : 34, Y : 18, G : 3451, H : 900, F : 4351
X : 34, Y : 14, G : 3110, H : 1300, F : 4410
X : 33, Y : 15, G : 3110, H : 1300, F : 4410
X : 33, Y : 16, G : 3210, H : 1200, F : 4410
X : 33, Y : 17, G : 3310, H : 1100, F : 4410
X : 33, Y : 18, G : 3410, H : 1000, F : 4410
X : 33, Y : 13, G : 2969, H : 1500, F : 4469
X : 32, Y : 14, G : 2969, H : 1500, F : 4469
X : 34, Y : 13, G : 3069, H : 1400, F : 4469
X : 32, Y : 15, G : 3069, H : 1400, F : 4469
X : 32, Y : 16, G : 3169, H : 1300, F : 4469
X : 32, Y : 17, G : 3269, H : 1200, F : 4469
X : 32, Y : 18, G : 3369, H : 1100, F : 4469
X : 33, Y : 16, G : 3292, H : 1200, F : 4492
X : 33, Y : 17, G : 3392, H : 1100, F : 4492
X : 33, Y : 18, G : 3492, H : 1000, F : 4492
X : 32, Y : 12, G : 2828, H : 1700, F : 4528
X : 31, Y : 13, G : 2828, H : 1700, F : 4528
X : 33, Y : 12, G : 2928, H : 1600, F : 4528
X : 31, Y : 14, G : 2928, H : 1600, F : 4528
X : 34, Y : 12, G : 3028, H : 1500, F : 4528
X : 31, Y : 15, G : 3028, H : 1500, F : 4528
X : 31, Y : 16, G : 3128, H : 1400, F : 4528
X : 31, Y : 17, G : 3228, H : 1300, F : 4528
X : 31, Y : 18, G : 3328, H : 1200, F : 4528
X : 32, Y : 17, G : 3351, H : 1200, F : 4551
X : 32, Y : 18, G : 3451, H : 1100, F : 4551
X : 33, Y : 16, G : 3351, H : 1200, F : 4551
X : 32, Y : 16, G : 3251, H : 1300, F : 4551
X : 33, Y : 15, G : 3251, H : 1300, F : 4551
X : 33, Y : 17, G : 3451, H : 1100, F : 4551
X : 33, Y : 18, G : 3551, H : 1000, F : 4551
X : 32, Y : 15, G : 3151, H : 1400, F : 4551
X : 33, Y : 15, G : 3251, H : 1300, F : 4551
X : 34, Y : 14, G : 3251, H : 1300, F : 4551
X : 34, Y : 13, G : 3151, H : 1400, F : 4551
X : 31, Y : 11, G : 2687, H : 1900, F : 4587
X : 30, Y : 12, G : 2687, H : 1900, F : 4587
X : 32, Y : 11, G : 2787, H : 1800, F : 4587
X : 30, Y : 13, G : 2787, H : 1800, F : 4587
X : 33, Y : 11, G : 2887, H : 1700, F : 4587
X : 30, Y : 14, G : 2887, H : 1700, F : 4587
X : 34, Y : 11, G : 2987, H : 1600, F : 4587
X : 30, Y : 15, G : 2987, H : 1600, F : 4587
X : 30, Y : 16, G : 3087, H : 1500, F : 4587
X : 30, Y : 17, G : 3187, H : 1400, F : 4587
X : 30, Y : 18, G : 3287, H : 1300, F : 4587
X : 31, Y : 17, G : 3310, H : 1300, F : 4610
X : 31, Y : 18, G : 3410, H : 1200, F : 4610
X : 32, Y : 14, G : 3110, H : 1500, F : 4610
X : 31, Y : 16, G : 3210, H : 1400, F : 4610
X : 31, Y : 15, G : 3110, H : 1500, F : 4610
X : 34, Y : 12, G : 3110, H : 1500, F : 4610
X : 32, Y : 17, G : 3410, H : 1200, F : 4610
X : 32, Y : 18, G : 3510, H : 1100, F : 4610
X : 32, Y : 16, G : 3310, H : 1300, F : 4610
X : 34, Y : 13, G : 3210, H : 1400, F : 4610
X : 32, Y : 15, G : 3210, H : 1400, F : 4610
X : 31, Y : 14, G : 3010, H : 1600, F : 4610
X : 32, Y : 14, G : 3110, H : 1500, F : 4610
X : 33, Y : 13, G : 3110, H : 1500, F : 4610
X : 33, Y : 12, G : 3010, H : 1600, F : 4610
X : 30, Y : 10, G : 2546, H : 2100, F : 4646
X : 29, Y : 11, G : 2546, H : 2100, F : 4646
X : 31, Y : 10, G : 2646, H : 2000, F : 4646
X : 29, Y : 12, G : 2646, H : 2000, F : 4646
X : 32, Y : 10, G : 2746, H : 1900, F : 4646
X : 29, Y : 13, G : 2746, H : 1900, F : 4646
X : 33, Y : 10, G : 2846, H : 1800, F : 4646
X : 29, Y : 14, G : 2846, H : 1800, F : 4646
X : 34, Y : 10, G : 2946, H : 1700, F : 4646
X : 29, Y : 15, G : 2946, H : 1700, F : 4646
X : 29, Y : 16, G : 3046, H : 1600, F : 4646
X : 29, Y : 17, G : 3146, H : 1500, F : 4646
X : 29, Y : 18, G : 3246, H : 1400, F : 4646
X : 30, Y : 15, G : 3069, H : 1600, F : 4669
X : 30, Y : 18, G : 3369, H : 1300, F : 4669
X : 30, Y : 17, G : 3269, H : 1400, F : 4669
X : 30, Y : 16, G : 3169, H : 1500, F : 4669
X : 34, Y : 11, G : 3069, H : 1600, F : 4669
X : 30, Y : 14, G : 2969, H : 1700, F : 4669
X : 31, Y : 17, G : 3369, H : 1300, F : 4669
X : 33, Y : 11, G : 2969, H : 1700, F : 4669
X : 31, Y : 13, G : 2969, H : 1700, F : 4669
X : 31, Y : 18, G : 3469, H : 1200, F : 4669
X : 31, Y : 16, G : 3269, H : 1400, F : 4669
X : 31, Y : 15, G : 3169, H : 1500, F : 4669
X : 34, Y : 12, G : 3169, H : 1500, F : 4669
X : 31, Y : 14, G : 3069, H : 1600, F : 4669
X : 33, Y : 12, G : 3069, H : 1600, F : 4669
X : 32, Y : 11, G : 2869, H : 1800, F : 4669
X : 30, Y : 13, G : 2869, H : 1800, F : 4669
X : 31, Y : 13, G : 2969, H : 1700, F : 4669
X : 32, Y : 12, G : 2969, H : 1700, F : 4669
X : 33, Y : 17, G : 3592, H : 1100, F : 4692
X : 33, Y : 15, G : 3392, H : 1300, F : 4692
X : 33, Y : 16, G : 3492, H : 1200, F : 4692
X : 29, Y : 9, G : 2405, H : 2300, F : 4705
X : 28, Y : 10, G : 2405, H : 2300, F : 4705
X : 30, Y : 9, G : 2505, H : 2200, F : 4705
X : 28, Y : 11, G : 2505, H : 2200, F : 4705
X : 31, Y : 9, G : 2605, H : 2100, F : 4705
X : 28, Y : 12, G : 2605, H : 2100, F : 4705
X : 32, Y : 9, G : 2705, H : 2000, F : 4705
X : 28, Y : 13, G : 2705, H : 2000, F : 4705
X : 33, Y : 9, G : 2805, H : 1900, F : 4705
X : 28, Y : 14, G : 2805, H : 1900, F : 4705
X : 34, Y : 9, G : 2905, H : 1800, F : 4705
X : 28, Y : 15, G : 2905, H : 1800, F : 4705
X : 28, Y : 16, G : 3005, H : 1700, F : 4705
X : 28, Y : 17, G : 3105, H : 1600, F : 4705
X : 28, Y : 18, G : 3205, H : 1500, F : 4705
